Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto;Valor m2;Tipo Agrupado
Departamento;Santa Rosa;1;0;0;50;1800.0;600.0;30.0;36.0;Departamento
Departamento;Santa Rosa;2;1;1;60;1600.0;570.0;33.0;26.67;Departamento
Departamento;Lince;2;1;1;90;3500.0;2027.0;616.0;38.89;Departamento
Departamento;Santa Rosa;1;0;0;30;1700.0;600.0;24.0;56.67;Departamento
Departamento;Barranco;3;1;0;89;2300.0;889.0;122.0;25.84;Departamento
Departamento;Lince;3;2;3;120;2900.0;1290.0;100.0;24.17;Departamento
Casa;Mi Perú;2;3;0;120;1200.0;0.0;30.0;10.0;Casa
Departamento;San Borja;2;1;1;68;1600.0;590.0;170.0;23.53;Departamento
Departamento;Ancón;2;1;0;67;1200.0;300.0;0.0;17.91;Departamento
Departamento;Punta Negra;1;1;0;55;1200.0;870.0;25.0;21.82;Departamento
Departamento;Mi Perú;2;1;0;55;400.0;200.0;0.0;7.27;Departamento
Departamento;Callao;2;1;0;69;3100.0;627.0;235.0;44.93;Departamento
Departamento;Santa Rosa;1;0;0;50;2100.0;540.0;70.0;42.0;Departamento
Departamento;Villa María del Triunfo;3;0;1;107;3500.0;1240.0;305.0;32.71;Departamento
Departamento;Santiago de Surco;3;1;1;130;5800.0;1730.0;250.0;44.62;Departamento
Departamento;Miraflores;3;1;1;140;7200.0;2900.0;500.0;51.43;Departamento
Departamento;Santa Rosa;4;1;4;430;18000.0;3000.0;0.0;41.86;Departamento
Casa en condominio;San Borja;4;2;3;227;4000.0;833.0;459.0;17.62;Casa
Departamento;Breña;2;1;1;74;5200.0;857.0;198.0;70.27;Departamento
Casa;Callao;3;3;3;200;3500.0;260.0;0.0;17.5;Casa
Departamento;Barranco;3;1;0;81;1750.0;597.0;94.0;21.6;Departamento
Departamento;Ate;3;1;1;130;7000.0;1730.0;560.0;53.85;Departamento
Casa de villa;Villa María del Triunfo;4;2;2;200;8000.0;130.0;1300.0;40.0;Casa
Departamento;San Borja;2;0;1;67;1900.0;420.0;15.0;28.36;Departamento
Departamento;Jesús María;2;1;1;70;1700.0;315.0;100.0;24.29;Departamento
Departamento;Lince;3;2;3;138;5800.0;1740.0;367.0;42.03;Departamento
Casa;Mi Perú;3;2;1;277;2400.0;0.0;0.0;8.66;Casa
Departamento;Lince;4;3;4;281;15000.0;5000.0;1300.0;53.38;Departamento
Casa;Jesús María;3;3;1;360;2495.0;0.0;0.0;6.93;Casa
Departamento;Santa Rosa;3;1;2;158;10000.0;775.0;0.0;63.29;Departamento
Departamento;Barranco;3;1;0;80;1800.0;850.0;90.0;22.5;Departamento
Departamento;Miraflores;2;1;0;70;2900.0;1060.0;202.0;41.43;Departamento
